ProviderID,PotentialFraud,Total_Claims,Unique_Patients,Total_Paid,Avg_Paid_Per_Claim,Max_Claim_Amount,Inpatient_Claims,Outpatient_Claims,Fraud_Reimbursed_Amt,Legit_Reimbursed_Amt,Fraud_Rate_Pct
PRV56418,No,1,1,200,200,200,0,1,0,200,0
PRV56279,No,2,1,240,120,200,0,2,0,240,0
PRV57161,No,1,1,1000,1000,1000,0,1,0,1000,0
PRV54885,No,48,44,352850,7351.04,41000,36,12,0,352850,0
PRV55220,No,5,4,800,160,400,0,5,0,800,0
PRV55793,No,6,6,72000,12000,24000,6,0,0,72000,0
PRV56384,No,2,2,18000,9000,14000,2,0,0,18000,0
PRV53052,No,1,1,4000,4000,4000,1,0,0,4000,0
PRV56543,No,4,4,22000,5500,10000,4,0,0,22000,0
PRV52064,Yes,101,73,372600,3689.11,31000,38,63,372600,0,100
PRV53313,No,3,1,600,200,300,0,3,0,600,0
PRV54084,No,11,11,74150,6740.91,23000,8,3,0,74150,0
PRV56028,No,10,10,12810,1281,9000,4,6,0,12810,0
PRV55495,Yes,24,24,279000,11625,46000,24,0,279000,0,100
PRV51001,No,6,6,97020,16170,42000,5,1,0,97020,0
PRV56290,No,1,1,3100,3100,3100,0,1,0,3100,0
PRV53416,No,2,2,14060,7030,14000,1,1,0,14060,0
PRV57540,No,1,1,100,100,100,0,1,0,100,0
PRV53556,No,1,1,30,30,30,0,1,0,30,0
PRV55034,Yes,38,34,279860,7364.74,48000,26,12,279860,0,100
PRV54953,No,1,1,30,30,30,0,1,0,30,0
PRV53249,No,6,5,54000,9000,17000,6,0,0,54000,0
PRV57711,No,20,20,155200,7760,28000,19,1,0,155200,0
PRV57049,Yes,18,18,266000,14777.78,101000,18,0,266000,0,100
PRV53326,No,3,2,440,146.67,300,0,3,0,440,0
PRV57321,No,16,14,162060,10128.75,36000,15,1,0,162060,0
PRV52292,Yes,25,25,303000,12120,34000,25,0,303000,0,100
PRV52869,No,8,8,82090,10261.25,39000,7,1,0,82090,0
PRV56673,No,2,2,42000,21000,24000,2,0,0,42000,0
PRV52873,No,3,2,410,136.67,300,0,3,0,410,0
PRV56454,No,5,2,320,64,100,0,5,0,320,0
PRV55930,No,8,8,74500,9312.5,22000,7,1,0,74500,0
PRV57082,No,5,5,100000,20000,57000,5,0,0,100000,0
PRV51828,No,11,11,111000,10090.91,23000,11,0,0,111000,0
PRV56769,No,4,4,32000,8000,12000,4,0,0,32000,0
PRV53997,No,3,1,270,90,200,0,3,0,270,0
PRV56949,No,8,2,470,58.75,100,0,8,0,470,0
PRV55535,No,1,1,70,70,70,0,1,0,70,0
PRV52178,Yes,134,119,1379480,10294.63,57000,133,1,1379480,0,100
PRV56338,No,10,10,97400,9740,28000,10,0,0,97400,0
PRV56265,No,22,21,179630,8165,32000,20,2,0,179630,0
PRV55571,No,1,1,60,60,60,0,1,0,60,0
PRV54443,No,1,1,60,60,60,0,1,0,60,0
PRV51739,No,1,1,30,30,30,0,1,0,30,0
PRV56574,No,13,11,104200,8015.38,39000,12,1,0,104200,0
PRV56682,No,3,3,14000,4666.67,7000,3,0,0,14000,0
PRV55148,No,1,1,7000,7000,7000,1,0,0,7000,0
PRV53243,No,10,10,100020,10002,24000,9,1,0,100020,0
PRV52171,No,4,4,16030,4007.5,8000,3,1,0,16030,0
PRV51465,No,1,1,3000,3000,3000,1,0,0,3000,0
PRV55691,No,3,3,17000,5666.67,7000,3,0,0,17000,0
PRV51831,No,2,2,28000,14000,14000,2,0,0,28000,0
PRV54460,No,5,5,47000,9400,16000,5,0,0,47000,0
PRV55913,Yes,17,9,4600,270.59,1100,0,17,4600,0,100
PRV57502,Yes,117,102,1149460,9824.44,57000,114,3,1149460,0,100
PRV53440,No,8,3,5280,660,4000,1,7,0,5280,0
PRV55869,No,12,11,42540,3545,8000,8,4,0,42540,0
PRV55683,No,2,1,300,150,200,0,2,0,300,0
PRV52094,No,8,7,150000,18750,57000,8,0,0,150000,0
PRV51387,No,13,13,96000,7384.62,21000,13,0,0,96000,0
PRV51606,No,10,10,57000,5700,13000,10,0,0,57000,0
PRV55144,No,2,2,41000,20500,36000,2,0,0,41000,0
PRV55907,No,65,65,548070,8431.85,32000,60,5,0,548070,0
PRV56588,Yes,104,100,963220,9261.73,42000,100,4,963220,0,100
PRV53697,No,71,62,868000,12225.35,72000,71,0,0,868000,0
PRV55130,No,3,3,28000,9333.33,17000,3,0,0,28000,0
PRV55463,No,4,3,950,237.5,700,0,4,0,950,0
PRV56468,No,5,4,40000,8000,16000,5,0,0,40000,0
PRV57437,No,7,7,54070,7724.29,22000,6,1,0,54070,0
PRV55243,No,3,3,160,53.33,100,0,3,0,160,0
PRV56225,Yes,56,50,611130,10913.04,74000,50,6,611130,0,100
PRV54078,No,21,19,193000,9190.48,42000,20,1,0,193000,0
PRV51634,No,6,6,21060,3510,12000,5,1,0,21060,0
PRV51544,No,53,53,431670,8144.72,35000,45,8,0,431670,0
PRV56610,No,13,12,74100,5700,14000,12,1,0,74100,0
PRV51313,No,1,1,200,200,200,0,1,0,200,0
PRV52298,No,14,11,96480,6891.43,44000,9,5,0,96480,0
PRV53931,No,3,3,30000,10000,15000,3,0,0,30000,0
PRV57316,No,39,34,377000,9666.67,57000,39,0,0,377000,0
PRV51532,No,6,6,60000,10000,18000,6,0,0,60000,0
PRV53136,Yes,9,8,147300,16366.67,57000,7,2,147300,0,100
PRV52236,No,1,1,600,600,600,0,1,0,600,0
PRV54315,No,5,2,4350,870,3300,0,5,0,4350,0
PRV53894,Yes,19,17,218510,11500.53,57000,15,4,218510,0,100
PRV54232,No,13,9,99470,7651.54,37000,8,5,0,99470,0
PRV51119,Yes,94,81,985000,10478.72,118000,94,0,985000,0,100
PRV57414,No,18,16,213000,11833.33,54000,18,0,0,213000,0
PRV51070,No,10,10,101000,10100,22000,10,0,0,101000,0
PRV52133,No,6,6,7600,1266.67,4000,2,4,0,7600,0
PRV54662,No,3,3,17000,5666.67,8000,3,0,0,17000,0
PRV55712,No,2,1,260,130,200,0,2,0,260,0
PRV52115,Yes,21,20,230040,10954.29,40000,20,1,230040,0,100
PRV52588,No,19,19,167250,8802.63,22000,17,2,0,167250,0
PRV56559,No,19,14,7840,412.63,3300,0,19,0,7840,0
PRV54250,No,2,2,70,35,60,0,2,0,70,0
PRV55396,No,15,15,141000,9400,17000,15,0,0,141000,0
PRV54841,No,3,2,50000,16666.67,27000,3,0,0,50000,0
PRV52608,No,1,1,3000,3000,3000,1,0,0,3000,0
PRV52665,No,12,8,2960,246.67,1200,0,12,0,2960,0
PRV52138,No,3,2,150,50,100,0,3,0,150,0
PRV54055,No,25,25,214000,8560,35000,25,0,0,214000,0
PRV52573,No,15,13,3750,250,1100,0,15,0,3750,0
PRV56133,No,15,14,144000,9600,27000,15,0,0,144000,0
PRV52387,No,13,11,106000,8153.85,21000,13,0,0,106000,0
PRV52161,No,1,1,50,50,50,0,1,0,50,0
PRV53599,No,3,3,22000,7333.33,13000,3,0,0,22000,0
PRV51600,No,4,4,9200,2300,6000,3,1,0,9200,0
PRV51231,No,2,2,16000,8000,8000,2,0,0,16000,0
PRV51273,No,10,9,760,76,200,0,10,0,760,0
PRV53769,Yes,140,133,1627520,11625.14,73000,132,8,1627520,0,100
PRV53657,No,2,1,280,140,200,0,2,0,280,0
PRV55168,No,3,2,670,223.33,400,0,3,0,670,0
PRV55897,Yes,15,11,143300,9553.33,51000,9,6,143300,0,100
PRV55293,No,1,1,100,100,100,0,1,0,100,0
PRV56517,No,4,4,630,157.5,400,0,4,0,630,0
PRV53024,No,2,2,10000,5000,6000,2,0,0,10000,0
PRV54514,Yes,53,47,557100,10511.32,61000,48,5,557100,0,100
PRV52152,No,48,46,447990,9333.13,47000,47,1,0,447990,0
PRV54337,No,64,61,612000,9562.5,57000,64,0,0,612000,0
PRV51136,No,1,1,20000,20000,20000,1,0,0,20000,0
PRV56701,No,4,4,32000,8000,13000,4,0,0,32000,0
PRV53110,No,3,2,17590,5863.33,15000,1,2,0,17590,0
PRV56390,No,2,2,40000,20000,29000,2,0,0,40000,0
PRV51166,No,1,1,22000,22000,22000,1,0,0,22000,0
PRV56525,No,2,1,140,70,100,0,2,0,140,0
PRV56957,No,3,2,550,183.33,500,0,3,0,550,0
PRV54651,Yes,21,21,270000,12857.14,36000,21,0,270000,0,100
PRV51957,No,25,24,199200,7968,19000,24,1,0,199200,0
PRV51353,No,5,5,50000,10000,14000,5,0,0,50000,0
PRV53671,Yes,31,24,247700,7990.32,25000,31,0,247700,0,100
PRV57631,Yes,18,17,227000,12611.11,34000,18,0,227000,0,100
PRV52832,No,1,1,100,100,100,0,1,0,100,0
PRV53108,No,5,5,54000,10800,32000,5,0,0,54000,0
PRV56583,No,13,13,105000,8076.92,23000,13,0,0,105000,0
PRV54500,No,2,2,25000,12500,16000,2,0,0,25000,0
PRV56915,No,4,4,30900,7725,20000,4,0,0,30900,0
PRV51938,No,4,3,11170,2792.5,8000,2,2,0,11170,0
PRV51868,Yes,100,82,1093060,10930.6,57000,100,0,1093060,0,100
PRV55680,No,7,7,25720,3674.29,9000,5,2,0,25720,0
PRV53465,No,3,3,28000,9333.33,14000,3,0,0,28000,0
PRV56288,No,2,2,24000,12000,15000,2,0,0,24000,0
PRV53127,No,3,2,10030,3343.33,10000,1,2,0,10030,0
PRV53807,No,40,38,345060,8626.5,42000,36,4,0,345060,0
PRV51590,Yes,81,79,781000,9641.98,55000,81,0,781000,0,100
PRV54030,No,1,1,10,10,10,0,1,0,10,0
PRV57557,No,2,1,40,20,30,0,2,0,40,0
PRV52991,No,9,9,87080,9675.56,32000,8,1,0,87080,0
PRV55176,No,1,1,6000,6000,6000,1,0,0,6000,0
PRV52541,No,5,5,41000,8200,16000,5,0,0,41000,0
PRV51612,No,7,7,66070,9438.57,19000,6,1,0,66070,0
PRV53683,No,2,2,35000,17500,24000,2,0,0,35000,0
PRV51642,No,2,2,5040,2520,5000,1,1,0,5040,0
PRV51430,No,19,19,186080,9793.68,37000,17,2,0,186080,0
PRV53396,No,47,39,439250,9345.74,40000,45,2,0,439250,0
PRV51482,Yes,11,11,188000,17090.91,99000,11,0,188000,0,100
PRV51030,No,83,72,705670,8502.05,57000,82,1,0,705670,0
PRV56719,Yes,10,10,108000,10800,34000,10,0,108000,0,100
PRV52837,No,3,3,22040,7346.67,15000,2,1,0,22040,0
PRV57710,No,5,5,570,114,300,0,5,0,570,0
PRV52144,No,13,13,89010,6846.92,12000,12,1,0,89010,0
PRV57320,No,10,10,93000,9300,17000,10,0,0,93000,0
PRV51126,Yes,20,14,177000,8850,25000,20,0,177000,0,100
PRV56906,No,6,6,51000,8500,23000,6,0,0,51000,0
PRV55051,No,7,7,60000,8571.43,18000,7,0,0,60000,0
PRV57048,No,1,1,50,50,50,0,1,0,50,0
PRV56575,Yes,124,112,960620,7746.94,57000,113,11,960620,0,100
PRV55152,No,10,10,78300,7830,17000,10,0,0,78300,0
PRV52971,No,3,3,15000,5000,8000,3,0,0,15000,0
PRV56967,No,3,3,1100,366.67,700,0,3,0,1100,0
PRV53304,No,4,4,59110,14777.5,47000,2,2,0,59110,0
PRV52847,Yes,63,48,611050,9699.21,57000,62,1,611050,0,100
PRV56278,No,1,1,100,100,100,0,1,0,100,0
PRV52474,No,22,20,224000,10181.82,57000,22,0,0,224000,0
PRV52646,No,35,34,292300,8351.43,33000,34,1,0,292300,0
PRV56789,No,8,8,48200,6025,18000,7,1,0,48200,0
PRV53289,No,8,4,15500,1937.5,8000,1,7,0,15500,0
PRV56161,Yes,14,13,101090,7220.71,14000,13,1,101090,0,100
PRV54150,No,1,1,2400,2400,2400,0,1,0,2400,0
PRV55855,No,6,3,410,68.33,100,0,6,0,410,0
PRV53259,No,3,2,420,140,300,0,3,0,420,0
PRV55039,Yes,85,41,271260,3191.29,27000,31,54,271260,0,100
PRV52337,Yes,12,3,1590,132.5,500,0,12,1590,0,100
PRV53298,No,9,9,53020,5891.11,17000,8,1,0,53020,0
PRV52248,No,1,1,30,30,30,0,1,0,30,0
PRV57231,No,19,15,172700,9089.47,42000,18,1,0,172700,0
PRV56931,No,1,1,70,70,70,0,1,0,70,0
PRV53702,No,18,14,2430,135,600,0,18,0,2430,0
PRV56448,No,22,10,11380,517.27,2500,0,22,0,11380,0
PRV51587,No,1,1,200,200,200,0,1,0,200,0
PRV51004,No,2,2,900,450,500,0,2,0,900,0
PRV53265,Yes,27,19,315000,11666.67,57000,27,0,315000,0,100
PRV57098,No,49,47,490000,10000,37000,49,0,0,490000,0
PRV51276,No,15,13,116090,7739.33,20000,14,1,0,116090,0
PRV51253,No,2,2,240,120,200,0,2,0,240,0
PRV55494,No,1,1,4000,4000,4000,1,0,0,4000,0
PRV52166,No,11,9,44680,4061.82,15000,7,4,0,44680,0
PRV52280,Yes,41,38,395000,9634.15,34000,41,0,395000,0,100
PRV52464,No,2,2,12000,6000,8000,2,0,0,12000,0
PRV53279,No,1,1,4000,4000,4000,1,0,0,4000,0
PRV52849,No,2,2,43000,21500,29000,2,0,0,43000,0
PRV55189,No,37,36,316100,8543.24,24000,36,1,0,316100,0
PRV56368,No,1,1,4000,4000,4000,1,0,0,4000,0
PRV52782,No,1,1,70,70,70,0,1,0,70,0
PRV51488,No,10,9,16060,1606,10000,3,7,0,16060,0
PRV52076,No,57,56,512100,8984.21,46000,56,1,0,512100,0
PRV57284,Yes,19,19,160000,8421.05,19000,19,0,160000,0,100
PRV56713,No,55,43,468000,8509.09,54000,55,0,0,468000,0
PRV51533,No,13,13,92000,7076.92,13000,13,0,0,92000,0
PRV53601,No,2,2,6000,3000,6000,2,0,0,6000,0
PRV54908,No,1,1,800,800,800,0,1,0,800,0
PRV52101,No,1,1,10000,10000,10000,1,0,0,10000,0
PRV54846,No,9,8,112000,12444.44,31000,9,0,0,112000,0
PRV55057,Yes,2,1,600,300,500,0,2,600,0,100
PRV53455,No,1,1,2300,2300,2300,0,1,0,2300,0
PRV55215,Yes,207,185,1375800,6646.38,45000,143,64,1375800,0,100
PRV56807,No,2,2,110,55,70,0,2,0,110,0
PRV54191,No,1,1,300,300,300,0,1,0,300,0
PRV52521,No,3,3,1240,413.33,800,0,3,0,1240,0
PRV55149,No,16,16,145000,9062.5,32000,16,0,0,145000,0
PRV56829,No,6,3,300,50,90,0,6,0,300,0
PRV54089,No,9,9,76560,8506.67,32000,7,2,0,76560,0
PRV56354,No,3,3,67000,22333.33,57000,3,0,0,67000,0
PRV57306,Yes,35,22,7920,226.29,1200,0,35,7920,0,100
PRV52880,No,4,3,18040,4510,11000,3,1,0,18040,0
PRV55912,Yes,61,54,735600,12059.02,52000,60,1,735600,0,100
PRV55536,No,15,9,99080,6605.33,33000,11,4,0,99080,0
PRV52904,No,1,1,10000,10000,10000,1,0,0,10000,0
PRV56335,No,18,18,156000,8666.67,29000,18,0,0,156000,0
PRV51358,No,7,7,60000,8571.43,16000,7,0,0,60000,0
PRV55161,No,2,2,28000,14000,24000,2,0,0,28000,0
PRV52216,No,2,2,70,35,60,0,2,0,70,0
PRV56052,No,2,1,660,330,600,0,2,0,660,0
PRV51301,No,10,8,108260,10826,53000,6,4,0,108260,0
PRV52858,No,14,13,143000,10214.29,33000,14,0,0,143000,0
PRV57629,No,10,9,122300,12230,32000,10,0,0,122300,0
PRV54760,No,24,22,194000,8083.33,38000,24,0,0,194000,0
PRV56411,No,5,5,98300,19660,80000,4,1,0,98300,0
PRV51805,Yes,3,3,67000,22333.33,57000,3,0,67000,0,100
PRV51497,No,4,4,102000,25500,57000,4,0,0,102000,0
PRV57224,No,5,5,22190,4438,17000,2,3,0,22190,0
PRV57445,No,5,3,8150,1630,8000,2,3,0,8150,0
PRV53246,No,4,3,26170,6542.5,22000,2,2,0,26170,0
PRV56046,No,14,13,121000,8642.86,40000,14,0,0,121000,0
PRV57365,No,2,2,210,105,200,0,2,0,210,0
PRV57073,No,10,9,108000,10800,49000,10,0,0,108000,0
PRV55519,Yes,7,6,91000,13000,34000,7,0,91000,0,100
PRV55448,No,1,1,600,600,600,0,1,0,600,0
PRV52340,Yes,250,187,2078410,8313.64,57000,224,26,2078410,0,100
PRV54368,No,7,6,11540,1648.57,5000,4,3,0,11540,0
PRV56027,No,1,1,20,20,20,0,1,0,20,0
PRV51576,No,9,9,63370,7041.11,35000,5,4,0,63370,0
PRV56685,Yes,38,32,328180,8636.32,46000,35,3,328180,0,100
PRV55604,No,17,17,130000,7647.06,18000,17,0,0,130000,0
PRV53713,No,1,1,40,40,40,0,1,0,40,0
PRV54162,No,1,1,20,20,20,0,1,0,20,0
PRV57426,No,6,1,520,86.67,400,0,6,0,520,0
PRV56268,Yes,83,76,663190,7990.24,47000,61,22,663190,0,100
PRV53994,No,11,3,4360,396.36,1700,0,11,0,4360,0
PRV51064,Yes,45,42,283710,6304.67,37000,36,9,283710,0,100
PRV54888,No,11,10,2100,190.91,600,0,11,0,2100,0
PRV51535,No,9,8,28240,3137.78,19000,2,7,0,28240,0
PRV52004,No,2,1,300,150,200,0,2,0,300,0
PRV56597,No,6,6,1760,293.33,400,0,6,0,1760,0
PRV51984,No,5,5,1380,276,700,0,5,0,1380,0
PRV57569,Yes,8,6,31110,3888.75,10000,5,3,31110,0,100
PRV54245,No,17,15,119730,7042.94,38000,14,3,0,119730,0
PRV55028,No,23,20,199420,8670.43,51000,20,3,0,199420,0
PRV53942,No,8,8,73000,9125,15000,8,0,0,73000,0
PRV56912,No,7,7,90000,12857.14,56000,7,0,0,90000,0
PRV56958,No,1,1,100,100,100,0,1,0,100,0
PRV52695,No,1,1,50,50,50,0,1,0,50,0
PRV56556,No,86,70,620740,7217.91,32000,74,12,0,620740,0
PRV55822,No,5,3,1380,276,600,0,5,0,1380,0
PRV53401,Yes,132,115,1101120,8341.82,42000,130,2,1101120,0,100
PRV57521,No,14,13,93620,6687.14,20000,12,2,0,93620,0
PRV54073,No,7,6,100000,14285.71,34000,7,0,0,100000,0
PRV55298,No,7,3,1150,164.29,700,0,7,0,1150,0
PRV51180,No,5,4,50440,10088,41000,2,3,0,50440,0
PRV53757,No,1,1,23000,23000,23000,1,0,0,23000,0
PRV51044,No,2,1,160,80,90,0,2,0,160,0
PRV52476,No,7,7,84200,12028.57,47000,6,1,0,84200,0
PRV54696,No,6,6,118000,19666.67,50000,6,0,0,118000,0
PRV52140,No,2,2,300,150,200,0,2,0,300,0
PRV53815,No,2,2,950,475,900,0,2,0,950,0
PRV55586,No,2,2,42000,21000,35000,2,0,0,42000,0
PRV51071,No,1,1,30,30,30,0,1,0,30,0
PRV56548,No,8,7,124000,15500,66000,8,0,0,124000,0
PRV52480,No,5,5,40000,8000,15000,5,0,0,40000,0
PRV56722,No,2,2,17000,8500,10000,2,0,0,17000,0
PRV51927,No,5,5,64000,12800,23000,5,0,0,64000,0
PRV53210,No,4,4,21060,5265,13000,3,1,0,21060,0
PRV53443,No,3,3,300,100,200,0,3,0,300,0
PRV52160,No,5,5,30210,6042,12000,3,2,0,30210,0
PRV52617,No,47,42,349470,7435.53,57000,42,5,0,349470,0
PRV56066,No,2,2,3500,1750,3300,0,2,0,3500,0
PRV55064,No,6,5,1670,278.33,1000,0,6,0,1670,0
PRV51967,No,1,1,20,20,20,0,1,0,20,0
PRV56102,No,9,9,79010,8778.89,18000,8,1,0,79010,0
PRV55887,No,6,6,66000,11000,29000,6,0,0,66000,0
PRV52605,No,9,5,1730,192.22,900,0,9,0,1730,0
PRV51475,No,13,13,63320,4870.77,12000,11,2,0,63320,0
PRV56990,No,10,1,920,92,400,0,10,0,920,0
PRV56706,Yes,31,26,248000,8000,20000,31,0,248000,0,100
PRV55662,No,28,27,233000,8321.43,25000,28,0,0,233000,0
PRV57182,No,9,7,58130,6458.89,35000,5,4,0,58130,0
PRV56224,No,4,4,31000,7750,14000,4,0,0,31000,0
PRV55555,No,7,7,37000,5285.71,9000,7,0,0,37000,0
PRV54083,No,12,11,60120,5010,28000,8,4,0,60120,0
PRV52634,No,58,50,420400,7248.28,20000,58,0,0,420400,0
PRV53007,Yes,39,32,385900,9894.87,57000,37,2,385900,0,100
PRV53380,No,4,4,22000,5500,9000,4,0,0,22000,0
PRV57547,Yes,19,17,215800,11357.89,57000,18,1,215800,0,100
PRV55137,No,2,2,38000,19000,27000,2,0,0,38000,0
PRV57721,No,1,1,10,10,10,0,1,0,10,0
PRV56560,Yes,289,230,2617700,9057.79,57000,248,41,2617700,0,100
PRV55688,No,5,4,14400,2880,14000,1,4,0,14400,0
PRV55941,No,1,1,10,10,10,0,1,0,10,0
PRV53392,No,2,2,170,85,90,0,2,0,170,0
PRV52626,No,1,1,400,400,400,0,1,0,400,0
PRV55410,No,1,1,100,100,100,0,1,0,100,0
PRV57319,No,22,21,111630,5074.09,15000,16,6,0,111630,0
PRV55272,No,7,7,5510,787.14,2700,0,7,0,5510,0
PRV56439,No,13,5,4170,320.77,1900,0,13,0,4170,0
PRV54787,No,26,25,282080,10849.23,55000,24,2,0,282080,0
PRV52233,No,1,1,200,200,200,0,1,0,200,0
PRV51933,No,1,1,70,70,70,0,1,0,70,0
PRV53672,No,9,7,5340,593.33,2500,0,9,0,5340,0
PRV53101,No,2,2,9000,4500,6000,2,0,0,9000,0
PRV56166,No,2,2,8000,4000,4000,2,0,0,8000,0
PRV51956,No,2,2,18000,9000,11000,2,0,0,18000,0
PRV54503,No,1,1,8000,8000,8000,1,0,0,8000,0
PRV56689,Yes,36,17,16620,461.67,3400,0,36,16620,0,100
PRV54971,No,67,46,454240,6779.7,47000,52,15,0,454240,0
PRV57527,Yes,51,43,628000,12313.73,57000,51,0,628000,0,100
PRV56818,No,5,5,44010,8802,26000,4,1,0,44010,0
PRV52491,No,2,1,1600,800,800,0,2,0,1600,0
PRV56834,No,1,1,3000,3000,3000,1,0,0,3000,0
PRV55515,No,2,1,120,60,60,0,2,0,120,0
PRV54348,No,92,86,918060,9978.91,86000,91,1,0,918060,0
PRV52587,No,8,3,450,56.25,100,0,8,0,450,0
PRV56824,No,3,3,420,140,400,0,3,0,420,0
PRV52457,No,9,9,117000,13000,30000,9,0,0,117000,0
PRV52404,No,7,6,59000,8428.57,18000,7,0,0,59000,0
PRV51012,No,1,1,50,50,50,0,1,0,50,0
PRV53876,No,3,1,120,40,100,0,3,0,120,0
PRV57216,No,10,10,89000,8900,31000,10,0,0,89000,0
PRV56791,No,1,1,40,40,40,0,1,0,40,0
PRV54555,No,6,6,51000,8500,18000,6,0,0,51000,0
PRV51552,No,11,11,83000,7545.45,13000,10,1,0,83000,0
PRV54058,No,35,34,284000,8114.29,28000,35,0,0,284000,0
PRV51415,No,7,7,48000,6857.14,10000,7,0,0,48000,0
PRV52121,No,4,4,36000,9000,12000,4,0,0,36000,0
PRV54878,No,1,1,5000,5000,5000,1,0,0,5000,0
PRV52611,No,9,9,80000,8888.89,30000,9,0,0,80000,0
PRV57152,No,5,5,1040,208,500,0,5,0,1040,0
PRV56801,No,2,2,2300,1150,2100,0,2,0,2300,0
PRV51884,No,6,6,73060,12176.67,51000,5,1,0,73060,0
PRV53919,Yes,6,6,50800,8466.67,12000,6,0,50800,0,100
PRV52378,No,4,4,11010,2752.5,7000,3,1,0,11010,0
PRV53652,No,1,1,70,70,70,0,1,0,70,0
PRV51691,No,1,1,40,40,40,0,1,0,40,0
PRV55392,No,24,21,252100,10504.17,36000,23,1,0,252100,0
PRV51284,No,19,19,184900,9731.58,51000,17,2,0,184900,0
PRV55041,No,5,5,58000,11600,30000,5,0,0,58000,0
PRV51595,No,2,2,5050,2525,5000,1,1,0,5050,0
PRV53694,No,1,1,400,400,400,0,1,0,400,0
PRV51720,No,1,1,0,0,0,0,1,0,0,0
PRV53662,No,6,3,4280,713.33,2600,0,6,0,4280,0
PRV57693,No,3,3,100,33.33,50,0,3,0,100,0
PRV52111,No,10,10,65030,6503,37000,9,1,0,65030,0
PRV55145,No,14,14,143000,10214.29,57000,14,0,0,143000,0
PRV56852,No,1,1,20,20,20,0,1,0,20,0
PRV53180,No,1,1,60,60,60,0,1,0,60,0
PRV53061,No,1,1,9000,9000,9000,1,0,0,9000,0
PRV53256,No,40,36,361380,9034.5,57000,36,4,0,361380,0
PRV51426,Yes,7,7,106000,15142.86,49000,6,1,106000,0,100
PRV54765,Yes,196,162,1986000,10132.65,57000,196,0,1986000,0,100
PRV54238,No,1,1,90,90,90,0,1,0,90,0
PRV52803,No,2,2,9000,4500,6000,2,0,0,9000,0
PRV53524,No,1,1,200,200,200,0,1,0,200,0
PRV54090,No,43,30,283080,6583.26,27000,32,11,0,283080,0
PRV57252,No,3,3,18000,6000,11000,3,0,0,18000,0
PRV52937,No,1,1,40,40,40,0,1,0,40,0
PRV54997,No,8,8,35200,4400,15000,5,3,0,35200,0
PRV55917,No,1,1,1600,1600,1600,0,1,0,1600,0
PRV51237,No,1,1,19000,19000,19000,1,0,0,19000,0
PRV51048,No,4,4,19000,4750,7000,4,0,0,19000,0
PRV54539,No,3,1,5500,1833.33,2700,0,3,0,5500,0
PRV51393,Yes,86,63,721740,8392.33,94000,68,18,721740,0,100
PRV55902,No,2,2,260,130,200,0,2,0,260,0
PRV52021,Yes,186,158,1813880,9752.04,82000,181,5,1813880,0,100
PRV56157,No,1,1,60,60,60,0,1,0,60,0
PRV57157,No,19,16,155080,8162.11,29000,16,3,0,155080,0
PRV52187,No,2,1,70,35,40,0,2,0,70,0
PRV52362,No,11,10,90400,8218.18,35000,9,2,0,90400,0
PRV54903,No,7,6,57000,8142.86,17000,7,0,0,57000,0
PRV52449,No,6,5,126000,21000,61000,6,0,0,126000,0
PRV54499,No,1,1,11000,11000,11000,1,0,0,11000,0
PRV57421,No,2,2,80,40,40,0,2,0,80,0
PRV56242,No,10,5,11750,1175,7000,1,9,0,11750,0
PRV55505,No,9,4,1770,196.67,600,0,9,0,1770,0
PRV51862,No,9,9,89300,9922.22,24000,8,1,0,89300,0
PRV56086,No,1,1,90,90,90,0,1,0,90,0
PRV51833,No,3,3,15000,5000,10000,3,0,0,15000,0
PRV53925,No,20,18,148000,7400,14000,20,0,0,148000,0
PRV57069,No,2,2,4000,2000,3000,2,0,0,4000,0
PRV53153,No,6,4,116000,19333.33,40000,6,0,0,116000,0
PRV52055,No,2,2,600,300,300,0,2,0,600,0
PRV56750,No,2,2,25400,12700,25000,1,1,0,25400,0
PRV57234,No,10,10,84200,8420,31000,9,1,0,84200,0
PRV56126,No,6,6,31000,5166.67,8000,6,0,0,31000,0
PRV55129,No,1,1,10000,10000,10000,1,0,0,10000,0
PRV52488,No,6,3,2170,361.67,1600,0,6,0,2170,0
PRV55852,Yes,3,2,22000,7333.33,12000,3,0,22000,0,100
PRV56590,No,2,2,10,5,10,0,2,0,10,0
PRV52197,No,10,10,114000,11400,57000,10,0,0,114000,0
PRV54341,No,2,2,3100,1550,3000,1,1,0,3100,0
PRV53303,No,3,2,3530,1176.67,2600,0,3,0,3530,0
PRV53142,Yes,40,37,377090,9427.25,33000,39,1,377090,0,100
PRV56018,No,26,25,221010,8500.38,57000,25,1,0,221010,0
PRV51258,No,8,7,98000,12250,28000,8,0,0,98000,0
PRV54361,Yes,7,6,76000,10857.14,33000,7,0,76000,0,100
PRV53880,No,1,1,30,30,30,0,1,0,30,0
PRV53797,Yes,98,39,23080,235.51,3000,0,98,23080,0,100
PRV51183,No,44,42,336950,7657.95,38000,41,3,0,336950,0
PRV57640,No,6,6,46060,7676.67,15000,5,1,0,46060,0
PRV54949,No,53,44,422620,7973.96,45000,42,11,0,422620,0
PRV57340,No,18,18,198040,11002.22,49000,17,1,0,198040,0
PRV55839,No,4,4,28080,7020,17000,3,1,0,28080,0
PRV56533,No,15,15,93000,6200,27000,15,0,0,93000,0
